PC1,PC2,Cluster
-0.09854752695169641,-0.34249963570575204,1
2.958527277850993,0.5235306142036881,2
2.3382080122782365,0.5018816107912857,2
0.14039045396326558,-1.9703619743299896,1
-0.25430382376611,-1.564180842311367,1
1.5355016088125266,0.13138247244456996,2
2.474677101185161,0.5215988180286057,2
2.214613812311995,2.7049823857546924,2
2.3581504113307887,0.18353161485404537,2
1.9199002869596842,0.4423424412747875,2
-1.3518686262877344,0.6130486218110996,0
-1.120270530922927,0.6158945838642881,0
-1.8516176773319872,0.5192185395163487,0
0.694743942808551,-1.088036268072318,1
-1.5309084073766641,0.13937420640598386,0
3.0722555089406547,-0.19069367626568878,2
-0.7028738646677617,-0.9407668446835665,1
-0.13485459738697833,-0.2955554964697529,1
-0.8821647743665482,-0.02180617496350426,0
1.3983599115359104,-0.4116051564548481,2
-1.7112758734395388,0.5142071889797195,0
-2.2828368234388394,0.03129184872396012,0
0.7250685404811757,0.49724086391244804,3
-0.038028547228518186,-1.0555630402931735,1
-1.6255622932396778,0.4687707301058401,0
2.3328348921223627,0.3888114448059454,2
-0.7187797882907411,0.7003517252609304,3
0.758269492750854,0.5767604650258802,3
-1.1819111845403016,0.8063974104801787,0
0.46553177575126564,-0.8578475504883999,1
-1.1384956836422113,0.5611061591435987,0
-2.069210711901974,-0.5133001418167065,0
0.20611819142054277,0.48158047456111,3
-0.3299694635123467,-1.052470764231694,1
-1.7546766854908071,-0.1442961817291561,0
1.1635225854830833,1.0807887326054626,3
-0.6434435302308483,0.9385340236769499,3
-1.102154638869387,-0.8801302723159746,0
-0.9178066683794133,-0.2778937549396815,0
-0.467734442243715,0.6294355132554469,3
-1.4877589900094264,0.20715438528279187,0
0.5372458927892386,0.2945873924200581,3
0.9722170414696876,-0.2107210208707022,1
1.7558962028852168,-1.7416697374810213,1
-0.3584135883811742,-0.3919513371958847,1
0.669821972415916,0.3667580028003529,3
-1.0024662297255138,-0.1552916945787103,0
-0.7719225079004255,-1.052246765247818,1
2.3942389713245413,0.26114845708891193,2
2.8081814822527713,0.05473825008318023,2
-0.6652027889893183,0.9293938343214138,3
1.2524524749466794,-2.0240218455881647,1
0.10235074278539553,0.004877883074582446,3
1.325612584356771,-0.8161289642969194,1
-1.7014538654391957,0.3710981175449019,0
1.3019946248615673,0.5111411727415505,2
0.5273986004485783,-0.867712498464019,1
-0.7397738875390704,-1.1634636857330376,1
-0.8114884178201478,1.053378381033742,3
-0.7145573355950702,-0.024587466280444253,0
-0.47445862175978887,-0.1944891726438923,1
1.2361380171545517,0.35753448751838024,3
-1.253780661876527,0.4817986973507487,0
-0.15703456881739103,-0.8519447676324747,1
1.9237692456972284,0.21904373997287724,2
3.355084247753457,0.9049464227146344,2
0.23737068222215274,-0.6006350022123681,1
-1.1814415695714355,0.5976255770049718,0
-1.1566331951657487,0.6189681676915593,0
-0.7695135659061523,-1.0469601036091964,1
-0.2637553879223502,-0.20580588913043807,1
-0.050021663635156845,-0.41449753328793665,1
-0.7729783279897103,0.1436201516585574,0
-1.8486379260167907,-0.622687972648633,0
-0.07593360274052578,1.358891019540456,3
-0.6052686496286168,-0.3370557234026661,1
-1.8507673974407715,-0.031711172890974276,0
-0.41558408303745237,-0.8071125209778856,1
2.2101271252303785,-0.38688879393772635,2
-1.4786029564772039,0.39919913809171365,0
-2.1724863650936754,0.24485072391135446,0
-0.3574690709420527,-0.5790688176273091,1
2.319903231574549,0.23897304194151314,2
-0.45209458511956613,-1.9229411438078206,1
-0.9719969589856816,0.40021645089578034,0
1.1072247318722204,-1.2734906786652007,1
-1.6443706244889746,-0.01845450115842454,0
2.042690900918118,-0.4606731438039281,2
-1.7226984442137672,0.15921825646179824,0
-1.3144508559750268,0.0934098474315102,0
-1.8427062949889685,-0.1913910160620359,0
-1.0714835621892627,-0.5928440398753975,0
2.459465770106665,0.5111345574041705,2
-2.4188240540317656,0.032274939096439366,0
3.227616161643863,-0.6843627651466969,2
-2.3929760124214,0.0931703007635845,0
-0.34909299776249203,-0.7422570368970466,1
0.4012529733179971,-1.3183216177145651,1
-0.2355265498337057,0.5546766010072417,3
-1.6966599614236177,-0.022010895929987895,0
